5623:  51.036837:-114.098767:414
5622:  51.046230:-114.094883:414
5621:  51.075031:-114.094849:414,830,792,791
5620:  51.027454:-114.090011:13
8493:  51.010956:-113.975992:23
8492:  51.009372:-113.975967:23
8491:  51.008854:-113.970582:23
8490:  51.008862:-113.966034:23
8497:  51.008674:-113.975428:23
8496:  51.010054:-113.976265:23
8495:  51.012055:-113.976419:23
8494:  51.013222:-113.976315:23
8499:  51.008675:-113.964706:23
8498:  51.008703:-113.969238:23
5994:  51.077048:-114.106189:405
5997:  51.011355:-114.049954:30
5996:  51.067593:-114.106136:414,405
5991:  51.001311:-114.056508:73,66
5990:  50.997478:-114.066828:23,47
5993:  51.080906:-114.117772:10
5992:  51.001434:-114.043927:73,66
5999:  51.047398:-114.057467:1,9,411,70
5998:  51.014136:-114.053229:30
6781:  51.135218:-114.171232:76,816,802
6780:  51.088893:-113.981363:38,555
6783:  51.074590:-114.073931:404
6782:  51.134829:-114.177832:76,816,802
6785:  51.060681:-114.168358:93
6784:  51.076362:-114.073934:404
6787:  50.880938:-113.951588:14
6786:  51.056797:-114.169523:93
6789:  51.047447:-114.185347:452,93,795
6788:  50.881033:-113.956424:14
9249:  51.081362:-114.129724:8,405
9248:  51.015465:-114.169104:454
9539:  51.121265:-113.929556:71,798,751
9538:  51.122535:-113.931001:60,751
9241:  51.089766:-114.053263:73
9240:  50.910391:-114.045178:52
9243:  50.910303:-114.045624:52
9242:  50.907285:-114.047224:52
9245:  50.920933:-114.069428:11
9532:  51.121415:-113.941109:71,758,798
9247:  51.152070:-114.249060:169,807,817,773
9246:  50.961904:-114.117783:84
2155:  51.086447:-114.005180:33
3698:  51.173301:-114.118112:420,883,753
3699:  51.170095:-114.118084:420,883,753
3690:  51.164264:-114.117595:420,883,753
3691:  51.164742:-114.114022:420,883,753
3692:  51.167153:-114.112575:420,883,753
3693:  51.168707:-114.112086:420,883,753
3694:  51.170977:-114.109380:420,883,753
4672:  51.029323:-114.019001:411
3526:  50.959531:-114.013682:136
3527:  50.963186:-114.012661:136
3524:  50.919577:-113.931959:153
3525:  50.959516:-114.011188:136
3522:  50.922710:-113.920512:717
3523:  50.922638:-113.920575:153,151,717
3520:  50.916084:-113.917700:717
3521:  50.915759:-113.918147:153,151,717
3528:  51.069763:-114.145668:91
3529:  51.069715:-114.145931:91
3594:  50.870324:-113.970755:468
4537:  51.018559:-114.026152:24
7199:  51.120185:-114.179682:137
7198:  51.119934:-114.177111:137,76,813
7193:  51.113181:-114.170135:143,137,76,813,815
7192:  51.114887:-114.173689:143,137,76,813,815
7191:  51.115775:-114.175821:143,137,76,813,815
7197:  51.116208:-114.182240:143,815
7196:  51.117772:-114.185532:143,815
7195:  51.113237:-114.170589:43,37,76,813,815
7194:  51.114271:-114.172769:43,37,76,813,815
8538:  51.037865:-114.133099:2,698
8539:  51.037737:-114.134848:2,698
8028:  51.057577:-114.125244:419
8029:  51.057728:-114.127362:419
8022:  51.065310:-114.132816:40,20
8531:  51.124392:-114.071684:2,737
8020:  51.136700:-114.131281:54,819,804,706
8021:  51.058422:-114.129602:40,419,20
8026:  51.059119:-114.129388:40,419,20
8027:  51.057185:-114.118803:419
8024:  51.066413:-114.132291:40,20
8025:  51.057250:-114.125479:419
7441:  51.066355:-114.062645:109,142,116
7440:  51.048886:-114.083772:151
7443:  51.098912:-113.927481:21,757,799
7442:  51.067383:-114.062380:142,109,116
7445:  51.062887:-114.177730:93
7444:  51.060348:-114.179112:93
7447:  51.143281:-114.068358:88,109,116,744,746
7446:  51.062882:-114.174932:93
7449:  51.048361:-114.065682:117
7448:  51.154060:-114.059993:86,430,116,744,746
8187:  50.981276:-113.981989:72,409
8186:  50.984687:-113.982058:72,409
4282:  51.043538:-114.138114:73,412
4283:  50.993797:-113.982068:72
4280:  51.037340:-114.141392:73,6,94,699
4281:  51.041258:-114.141265:73
4286:  51.146374:-114.063756:301,744,746
4287:  51.146524:-114.064376:301,738,744,746
4284:  51.001725:-113.989138:72
4285:  51.018790:-113.996902:72,26
4288:  51.023894:-114.187388:439
4289:  51.022439:-114.187832:439,454,732
4758:  50.916947:-114.074744:15
4759:  51.053323:-114.046302:9
4750:  50.913923:-114.081508:52
4751:  50.913907:-114.083742:52
4752:  50.913906:-114.086233:52
4753:  50.913893:-114.091839:52,15
4754:  50.916987:-114.092529:15
4755:  50.917943:-114.087602:15
4756:  50.917603:-114.082273:15
4757:  50.917103:-114.079188:15
5872:  51.059453:-113.979668:50,26,45,42,57
5873:  51.058987:-113.975216:50,26,45
5870:  51.085115:-113.940564:25
5871:  51.092678:-113.945992:25
5876:  51.052119:-113.970156:26
5877:  51.042952:-113.970112:26
5874:  51.056660:-113.977038:26,45
5875:  51.052493:-113.975925:26,45
5878:  51.037420:-113.970131:26
5879:  51.030575:-113.971861:26
3759:  50.987137:-114.094629:306
3758:  50.979637:-114.093274:306
3751:  51.004730:-114.118207:306
3750:  51.008636:-114.124866:306
3753:  50.987102:-114.095059:306
3752:  50.999515:-114.116449:306
3755:  50.979475:-114.082825:306
3754:  50.979503:-114.092969:306
3757:  50.979655:-114.083526:306
3756:  50.978875:-114.075354:306
4633:  51.050940:-114.155766:93
4632:  51.052218:-114.157286:93
4631:  51.052225:-114.149808:93
4630:  51.052228:-114.147339:93
4637:  51.045491:-114.157698:412
4636:  51.047177:-114.158223:412
4635:  51.048592:-114.157223:412
4634:  51.050120:-114.153476:93
4638:  51.045133:-114.153340:412
4810:  50.987410:-114.062433:10
6194:  51.041022:-113.959223:50,45
6195:  51.040987:-113.970683:50,45
6196:  51.042870:-113.975654:45
6197:  51.133852:-114.088155:46,430,883
6190:  51.038752:-113.939127:45,126
6192:  51.040632:-113.936035:45,126
6193:  51.037978:-113.956312:45
6198:  51.132374:-114.082644:46
6199:  51.128922:-114.070854:46
9186:  51.088710:-114.079252:72
9187:  50.924012:-114.074571:12,11
9184:  50.925014:-114.080087:52
9185:  51.004694:-114.118195:733,182
9182:  50.953282:-114.000147:409,861
9183:  50.929665:-114.094143:52
9180:  50.957011:-114.118143:16,80,56
9181:  50.921473:-114.089915:12,857,766,764
9188:  50.951630:-113.996810:861,103,117,133
9189:  50.924324:-114.074452:52,15,857,764,766
7209:  51.129691:-114.168811:76,816,802
7208:  51.131441:-114.166073:76,816,802
7203:  51.125106:-114.170049:76,816,802,813
7202:  51.127529:-114.175761:76,816,802,813
7201:  51.119869:-114.177401:37,76,813
7200:  51.117937:-114.175618:37,76,813
7207:  51.125500:-114.150357:54,77,706
7206:  51.121746:-114.153890:54,77,706
7205:  51.124454:-114.151722:77,154,706,796
7204:  51.121289:-114.154704:77,154,706,796
6222:  51.048803:-113.955417:49
6223:  51.056054:-113.941696:49
6220:  51.144639:-114.159516:54,805,704,818
6221:  51.045812:-113.957639:73,49,176
6226:  51.063193:-113.977169:23,49,66
6227:  51.056175:-113.976028:50
6224:  51.063346:-113.943984:49
6225:  51.062247:-113.959416:23,49,66
6228:  51.056768:-113.957663:50
6229:  51.055235:-113.955780:50
9762:  51.101579:-114.141357:8
9763:  51.159073:-114.092860:8,738
9760:  51.150922:-114.121475:8
9761:  51.149604:-114.130423:8
9766:  51.156619:-114.085662:8,738
9767:  51.157788:-114.069840:86,8,425
9764:  51.156727:-114.091834:8,738
9765:  51.156519:-114.088529:8,738
9768:  51.037988:-113.987200:440
9769:  51.058269:-114.137291:305
8859:  51.091044:-114.262168:408,70,696
8858:  51.091490:-114.263156:408,70,696
8853:  51.091913:-114.250533:408,70,696
8852:  51.054411:-114.125983:1,20
8851:  50.932123:-113.963219:92,117,151,716,714,697,825
8850:  50.931792:-113.959482:92,117,151,716,714,697,825
8857:  51.090865:-114.259522:408,70,696
8856:  51.091335:-114.249654:408,70,696
8855:  51.090925:-114.252877:408,70,696
8854:  51.090886:-114.254308:408,70,696
8604:  51.139708:-114.203814:299,815
5274:  51.086439:-114.051860:4
5275:  51.084275:-114.052369:4,69
5276:  51.076545:-114.055817:4,69
5277:  51.063006:-114.056091:4,69
5270:  51.117670:-114.052630:4
5271:  51.110065:-114.057072:4
5272:  51.104235:-114.055271:4
5273:  51.095438:-114.054173:4
5279:  51.052158:-114.051813:4,9
9492:  50.947187:-113.972802:409,176
8703:  50.982486:-114.083027:3
8702:  50.968409:-114.084887:3
8701:  50.970826:-114.084764:3
8700:  50.975654:-114.084333:3
8706:  50.992739:-114.083019:3
8705:  50.990687:-114.083006:3
8704:  50.985759:-114.083015:3,776,779,780,778,777
8709:  50.987501:-114.083277:3
8708:  50.990271:-114.083274:3
5605:  51.020084:-114.097132:13
5604:  51.012816:-114.100395:13
5607:  51.023163:-114.087855:13
5606:  51.020078:-114.095421:13
5601:  51.050823:-114.034259:9
5600:  51.111184:-113.965105:85,555,756,752
5603:  51.008639:-114.108598:13
5602:  50.910881:-114.121265:12,857,766
9632:  51.125080:-113.956404:445,60,741
9633:  51.125072:-113.953017:445,60,741
9634:  51.123169:-113.949026:85
9635:  51.118477:-113.954651:85,756
9636:  51.117905:-113.957233:85,756
9325:  50.940529:-114.067811:81
4693:  51.121083:-114.042108:69
4692:  51.119188:-114.040442:69
6424:  50.962877:-114.130229:79,780
6425:  50.966339:-114.133120:79,780
6426:  50.970908:-114.138609:79,780
6427:  50.975696:-114.132872:79,780
6420:  50.964539:-114.077950:79
6421:  50.960758:-114.103440:79,776
6422:  50.954231:-114.109742:79,776
6423:  50.961434:-114.119877:79,780
6428:  50.972208:-114.121234:79,780
6429:  50.972124:-114.116409:79,780
4695:  51.118178:-114.044251:69
4694:  51.120042:-114.043260:69
6769:  51.126588:-114.187454:37
6768:  51.069304:-114.056177:4
6767:  51.128144:-114.197565:43,37,40,199
6766:  51.062817:-113.958151:23,66,176
6765:  51.058886:-113.982103:23,66
6764:  51.043706:-114.210885:98,456
6763:  51.086807:-114.130601:10
6762:  51.009483:-114.035373:30
6761:  51.050742:-113.981962:23,57,66
6760:  51.041422:-114.210894:98,456
9977:  51.047372:-114.057497:102,117,151,75,103,110,125,133,126
9976:  51.045221:-114.087598:63,70
9974:  51.044768:-114.072573:63,70
9973:  51.044938:-114.077285:63,70
9972:  51.045120:-114.084251:63,70
9971:  51.048903:-114.062922:109,142,62,64,116
9970:  51.047851:-114.062960:109,142,62,64,116
9979:  51.047956:-114.078237:109,102,142,62,117,64,116,75,103,110,125,133,151,126
9978:  51.048016:-114.080645:109,102,142,62,117,151,64,116,75,103,110,125,133,126
5049:  51.046657:-114.072354:1
5048:  51.048867:-114.082674:1
5047:  51.048886:-114.082716:5,9,145
5045:  51.052437:-114.089842:1,405
5044:  51.052452:-114.094051:1,405
5043:  51.052436:-114.097378:1,405
5042:  51.052432:-114.112448:1,405
5041:  51.052421:-114.117101:1
5040:  51.052381:-114.119872:1
9515:  50.925742:-113.960646:92,714,117
9514:  51.130033:-113.955277:60,59,742
9517:  50.926118:-113.972335:92,714,117
9516:  50.926663:-113.965966:92,714,117
9511:  51.124563:-113.929780:61,751
9510:  51.139604:-114.134533:154,704,796
9513:  51.130033:-113.957336:60,59,742
9512:  51.121207:-113.930417:61,71
9519:  50.923043:-113.966159:92,714,117
9518:  50.923260:-113.972108:92,714,117
8516:  50.905461:-114.100005:14
8041:  51.056927:-114.080155:405
8514:  50.897847:-114.071390:52,14,764
8515:  50.898347:-114.072682:52,15,11,14,764
8044:  51.059192:-114.075431:405
8513:  50.899494:-114.075000:14,764
8046:  51.057472:-114.085801:4,145
8047:  51.058723:-114.085808:4,145
8048:  51.057156:-114.089332:9,419
8049:  51.057147:-114.092244:9,419
8518:  50.902086:-114.103899:14
8519:  50.901961:-114.099952:14
4776:  50.881045:-114.027698:78,878
4777:  50.881440:-114.024829:78,878
4774:  50.878575:-114.031368:78,878
4775:  50.880973:-114.029466:78,878
4772:  50.880066:-114.037628:78,878
4773:  51.061040:-114.118278:9,73
4770:  50.913458:-114.089547:15
4771:  50.882909:-114.042624:78,878
4778:  50.883382:-114.024777:78,878
4779:  50.885328:-114.024895:78,878
5818:  51.115618:-114.202982:143,725,832
5819:  51.115145:-114.194137:143,725,832
5810:  51.052800:-114.033819:9
5811:  51.103051:-114.186426:37,837,831,725
5812:  51.106038:-114.187945:43,832,838,725
5813:  51.110559:-114.185556:43,832,838,725
5814:  51.115873:-114.195236:43,832,838,725
5815:  51.114504:-114.210552:43,37,832,837,838
5816:  51.041655:-114.136175:412,70
5817:  51.089582:-114.116918:145
4619:  51.063231:-114.052551:17,745
4618:  51.063231:-114.050039:17,745
4611:  51.059683:-114.041358:17
4610:  51.059683:-114.043484:17
4613:  51.064977:-114.034096:17
4612:  51.060919:-114.037239:17
4615:  51.063186:-114.039378:17
4614:  51.065739:-114.037531:17
4617:  51.063217:-114.047699:17,745
4616:  51.063214:-114.045458:17,745
9179:  50.961238:-114.098155:16,84,80,56,776
9178:  50.961276:-114.105103:56
7957:  50.954373:-114.066084:79,35,29,10,835
7956:  51.114246:-113.947627:60,752
7223:  51.126023:-114.198766:43,37,40
7222:  51.128201:-114.184211:76,802,813
7225:  51.134889:-114.174740:76,816,802
9169:  50.940542:-114.040888:35,762
7227:  51.138202:-114.186419:299,815
7226:  51.134966:-114.170103:76,816,802
9164:  50.945813:-114.032409:29
9165:  50.942902:-114.033961:29
9166:  50.943507:-114.047875:29
9167:  50.937389:-114.047480:35,762
9160:  50.945892:-114.030197:29
9161:  50.944018:-114.029718:29
9162:  50.942358:-114.031319:29,715
9163:  50.940677:-114.028536:29,715
7969:  51.142187:-114.180843:199,775,816,812
6248:  50.887101:-114.032361:178
6249:  51.092822:-114.164380:43,37,122
6240:  50.914806:-114.092380:15
6241:  50.917444:-114.082383:15
6242:  51.060122:-114.054447:5,69
6243:  50.887328:-114.039898:178
6244:  51.136021:-114.157258:54,429,805,704,818
6245:  51.125624:-114.155452:54,805,704,818
6246:  51.118308:-114.155287:54,77,154,429,706,704,818
6247:  50.887124:-114.036796:178
9708:  51.163206:-114.087593:421,420
9709:  51.163071:-114.082537:421,420
9700:  51.163285:-114.081408:420,421,738
9701:  51.163428:-114.083874:420
9702:  51.163405:-114.088739:420
9703:  51.161566:-114.092889:420,738
9704:  51.159347:-114.093000:420,8
9705:  51.159228:-114.095081:8,420,747
9706:  51.159706:-114.092620:420
9707:  51.162827:-114.092266:421,420
8871:  51.122091:-113.964261:61
8870:  51.121648:-113.965234:60,756
8873:  51.119343:-113.968944:61
8872:  51.121644:-113.966106:61
8875:  51.114433:-113.967622:60,85,756
8874:  51.112624:-113.966869:60,85,756
8877:  51.112021:-113.965465:85,756,752
8876:  51.115450:-113.967298:60,85,756
8879:  50.930513:-113.958384:92,861,716,714,117,151,825
8878:  50.931556:-113.961121:92,716,714,117,151,825
8163:  51.086269:-113.958226:23,66,176,740
8162:  51.082077:-113.958229:73
8161:  51.085559:-113.958615:23,176,66,740
6975:  51.047959:-114.078379:70
6973:  51.103694:-113.925649:55,757,799
5252:  51.048083:-114.056781:5,9,69
5253:  51.067852:-114.055998:5,69
5250:  51.046128:-114.057961:9,10
5251:  51.046151:-114.057960:10,69
5256:  51.062771:-114.055692:5,69
8165:  51.088849:-113.958199:23,66,176,740
5254:  51.052339:-114.050089:5,9
5255:  51.054914:-114.051253:5
5258:  51.075555:-114.055780:5
5259:  51.084733:-114.051998:5,69
7923:  51.037750:-114.083758:698
8729:  51.011023:-114.081501:3
8728:  51.012711:-114.079926:3
8721:  51.016929:-114.078107:3
8720:  51.015164:-114.078760:3
8723:  51.021288:-114.077947:3
8722:  51.020500:-114.077725:3
8725:  51.019301:-114.078000:3
8724:  51.020217:-114.077943:3
8727:  51.014448:-114.079247:3
8726:  51.016901:-114.078793:3
4189:  50.969536:-114.125972:84
4188:  50.970417:-114.130348:84
4181:  50.964897:-114.116942:84
4180:  50.964919:-114.114548:84
4183:  50.953974:-114.128883:84
4182:  50.953973:-114.124426:84
4185:  50.955414:-114.136200:84
4184:  50.952473:-114.131126:84
4187:  50.959805:-114.132996:84
4186:  50.957823:-114.136166:84
5663:  51.070831:-114.094527:414,89,792,791,830
5662:  51.050021:-114.136201:93
5661:  51.052223:-114.153419:93
5660:  51.048961:-114.153904:412
5667:  51.041431:-114.118640:72,412
5664:  51.041985:-114.135684:93
5669:  51.043243:-114.106813:412
6402:  51.126130:-114.178548:76,816,802,813
6403:  51.125318:-114.166891:76,816,802,813
6400:  51.057669:-114.099105:9,405
6401:  51.113741:-114.156854:22,122
6406:  50.904279:-114.054613:78
6407:  50.903449:-114.044921:78
6404:  51.145613:-114.194262:199,775,812
6405:  50.909049:-114.056147:11
8185:  50.993544:-113.970212:23
8184:  50.990041:-113.970041:23
6408:  50.922267:-114.069885:11
6409:  50.909713:-114.056076:12
8181:  50.986969:-113.970213:23
8180:  50.985588:-113.970046:23
8183:  50.989037:-113.970206:23
8182:  50.987746:-113.970020:23
7764:  51.100414:-113.958068:23,759,66,176,740,798,754
7765:  51.037696:-113.985992:57,66,440
7766:  51.042841:-113.981491:23,66
7767:  51.044790:-113.981721:72,23,57
7760:  51.105270:-113.951820:23,759,66,176,740,798,754
7761:  51.104988:-113.953095:23,754,176,798,66,740
7762:  51.103180:-113.955500:23,759,66,176,740,798,754
7763:  51.102800:-113.956797:23,176,798,66,740
7768:  51.042146:-113.981722:72,23,57,51
7769:  51.056044:-113.981389:23,57,66
3905:  51.046079:-114.057936:300
3906:  51.043830:-114.046877:133
3900:  51.132649:-114.010976:300
3902:  50.951757:-113.996486:409,24,176
3909:  50.990647:-114.001820:103,133,151
6745:  51.088836:-114.198629:1,407
6747:  51.117778:-113.967513:202
6741:  51.080363:-114.173967:40
6742:  51.089049:-114.194389:1,407
6749:  51.076807:-113.994073:32
6748:  51.086668:-114.132227:72
9951:  51.066890:-114.204681:98,699
9950:  50.901205:-114.117036:14
3650:  50.937020:-114.066841:81
3651:  50.936489:-114.066660:81
3652:  50.972177:-113.978389:409
5065:  51.045118:-113.950379:1,51
5064:  51.040901:-113.957676:1,51
5067:  51.052029:-113.941191:1
5066:  51.049578:-113.941723:1,49,51
5061:  51.037677:-113.980757:1,440,126
5060:  51.037578:-113.994702:1,66
5063:  51.038595:-113.958241:1,45,176
5062:  51.037759:-113.969338:1,440,126
5069:  51.050322:-113.941960:1,42,50
5068:  51.051859:-113.941544:49,51
4408:  51.084968:-113.947343:38
4409:  50.945709:-114.048861:29,762
4404:  51.084841:-113.970430:38
4405:  51.084794:-113.967920:38
4406:  51.085812:-113.963140:38
4407:  51.085582:-113.952572:38
4400:  50.963914:-114.058119:39
4401:  50.961205:-114.113895:56
4402:  50.950821:-114.117729:56
4403:  51.085085:-113.978126:38
9573:  51.149088:-114.234021:158,801,807,817,773,814
9572:  51.151651:-114.234383:807,817,773,814
9571:  51.152554:-114.215951:807,817,773,814
9570:  51.151114:-114.214407:807,817,773,814
9577:  51.161308:-114.133073:425,884,753
9576:  51.129573:-113.930677:60
9575:  51.152397:-114.233981:158,801,807,817,773,814
9574:  51.152325:-114.216151:158,801,807,817,773,814
9578:  51.160572:-114.137910:425,884
5393:  51.034644:-114.042183:17
5392:  51.031039:-114.047934:17
5391:  51.032633:-114.058360:17
5390:  51.033015:-114.041417:17
5397:  51.041574:-114.053356:412,24
5396:  51.041080:-114.048779:24
5395:  51.038148:-114.041318:17,24
5394:  51.084894:-114.129248:9,408,405
5399:  51.057174:-114.086477:9,419
5398:  51.136380:-114.156864:154,429,704,818,796,797,805
9397:  51.118745:-114.250583:74,811,721
9396:  51.117392:-113.967957:202
9395:  51.125734:-113.944268:23,66,176,740,742
9393:  50.902369:-114.064862:14,178
9392:  50.910736:-114.070652:201
9391:  50.910769:-114.070508:201
9390:  50.898760:-114.068687:201
9399:  50.972177:-113.969025:409
9398:  51.125776:-113.948282:202
6593:  50.913080:-114.074788:52
7159:  51.120135:-114.222632:37,831
7158:  51.124624:-114.223435:137,831,838
7157:  51.122550:-114.216013:137,831,838
7156:  51.124109:-114.219192:137,831,838
7155:  51.117278:-114.218988:143,832
7154:  51.119313:-114.215336:143,832
7153:  51.119627:-114.211887:143,832
7152:  51.114249:-114.220970:43,37,832,837
7151:  51.111810:-114.219774:43,37,832,837
7150:  51.114050:-114.211494:143,137,832
8602:  51.140176:-114.202313:299,815
8068:  51.038103:-114.160505:2
8069:  51.038789:-114.160220:698,795,699
8066:  51.032075:-114.170431:94
8067:  51.033572:-114.166916:94,699
8064:  50.976184:-114.015625:36,41,731,136,734,75,853,770
8065:  51.030873:-114.170205:94
8062:  50.977179:-114.008794:36,41,853,734,75,770
8063:  50.976192:-114.013117:36,41,853,734,75,770
8060:  50.981222:-114.022341:36,41,731,853,75,770
8061:  50.980424:-114.024914:36,41,731,853,75,770
7485:  51.083881:-114.196401:40
7484:  51.083898:-114.191145:40,305,696
7487:  51.089380:-114.205952:1,407,721,724
7486:  51.089031:-114.203002:1,407,721,724
7481:  51.085312:-114.199442:40
7480:  51.088870:-114.201184:1,407
7483:  51.083678:-114.191715:40,305
7482:  51.083679:-114.195500:40
7489:  51.047911:-114.008274:27,33,127
7488:  51.089551:-114.209341:407
5240:  51.087371:-114.108600:72,20,145
4923:  51.064894:-114.188214:452
4922:  51.066556:-114.193752:699
2134:  50.921989:-113.946441:716,152
2135:  50.924384:-113.949381:716,152
4798:  50.910687:-114.069745:52,15
4799:  51.095571:-114.009483:57
4794:  50.893133:-113.986593:406,14,860,133,710
4795:  50.910552:-114.070095:15
4796:  50.910877:-114.070160:11
4797:  50.910910:-114.069688:12
4790:  51.040433:-114.041686:17,24
4791:  51.008815:-114.114247:13,731,733,699,734
4792:  51.052364:-114.015308:27
4793:  50.893946:-113.987437:406,14,710,860
5836:  51.034503:-114.038027:24
5837:  51.030513:-114.035699:24
5834:  51.041110:-114.042470:24
5835:  51.034506:-114.042064:17,24
5832:  51.052035:-114.033811:9
5833:  51.046031:-114.065344:112,24
5830:  50.876889:-114.037560:78,178,444
5831:  50.903540:-114.065983:178
4696:  51.008793:-114.101374:13
5838:  51.022442:-114.031009:24
5839:  51.018551:-114.023015:24
6494:  51.051252:-114.160086:70
4899:  50.945118:-114.004859:92,860,825
4898:  51.089339:-113.968398:798,799
4893:  51.160174:-114.043511:86,116
4892:  51.161973:-114.042781:86,116
4891:  51.097016:-114.006561:57
4897:  50.921212:-114.078020:11,764,766,857
4896:  50.931796:-113.982855:92,825
4895:  50.931824:-113.970740:92,716,714,151,825
9498:  50.914313:-113.955099:92,717,825
9499:  50.912400:-113.952708:92
9148:  50.939707:-114.058409:35,835
9149:  50.941744:-114.063193:35,712,760
7979:  51.164192:-114.135029:425,884
7978:  51.040245:-114.187310:453,452,93,94,795,699
9490:  50.947014:-113.976857:409,176
7974:  50.988046:-114.095741:20
7977:  51.091003:-113.926734:25
9141:  51.060636:-114.142854:1,40
9494:  50.909056:-113.959955:92,117,717
9495:  50.954011:-113.952278:409,176
9496:  50.954069:-113.955877:409,176
9497:  50.953896:-113.954393:409,176
6266:  50.928596:-114.010889:28,713
6267:  51.125208:-114.206405:43,37,40,815
6264:  50.931269:-114.030688:28,44,713
6265:  50.931667:-114.022278:28,713
6262:  50.930354:-114.057776:28,83,712,44,760,713
6263:  50.929481:-114.047782:28,83,44,760,713
6260:  51.144303:-114.154589:154,704,818,805
6261:  50.885525:-114.030527:178
6268:  51.144206:-114.173199:199,816,812
6269:  51.141886:-114.171739:199,816,812
9726:  51.153590:-114.072809:114
9727:  51.152622:-114.070082:114
9724:  51.151036:-114.075331:114
9725:  51.153365:-114.076771:114
9722:  51.149512:-114.083479:114
9723:  51.149067:-114.080418:114
9720:  51.153872:-114.085892:114
9721:  51.151230:-114.085630:114
9728:  50.886741:-114.075813:402,765
9729:  50.886722:-114.078985:402,765
8898:  50.957803:-113.976327:24
8897:  50.957981:-113.977982:24
8896:  51.139479:-114.220255:157,801,774,814
8895:  51.138162:-114.224238:157,801,774,814
8894:  51.138550:-114.230377:157,801,774,814
8893:  51.138503:-114.233325:157,801,774,814
8892:  51.148082:-114.231779:158,801,774,814
8891:  51.148008:-114.228652:158,801,774,814
8890:  51.149090:-114.225741:158,801,774,814
4905:  51.158275:-114.043805:86,116
5238:  51.005972:-114.069362:10
5239:  51.089046:-114.116694:72,20,405,145
5230:  51.083180:-114.092668:4,145
5231:  51.086474:-114.094560:4,414,792,791,830,888
5232:  51.092108:-114.093979:4,414
5233:  51.098902:-114.086138:4
5234:  51.109926:-114.077343:5
5235:  51.103369:-114.086000:5
5236:  51.095794:-114.087376:5
5237:  51.087618:-114.094974:5,414,830,792,888,791
6909:  50.969754:-114.015325:36,41,731,853,75,770
4907:  50.926817:-113.958426:92,861,716,714,825
6142:  51.063226:-113.976339:42,23,66
4906:  51.156873:-114.046698:86,116
5641:  50.962095:-114.091407:16,84,80,56
5640:  50.961299:-114.102068:16,84,80,56,776
5643:  50.963429:-114.084419:16,84,80,56
5642:  50.935803:-114.114587:56,778
5645:  51.047795:-114.072539:70
5646:  51.048199:-114.086541:10,107
6468:  50.913351:-114.023619:83,712
6469:  50.918838:-114.025375:83,712
6461:  50.954600:-114.074045:56
6462:  50.946143:-114.060708:35,712,760
6463:  50.946077:-114.065610:35,712,760
6464:  50.939402:-114.057717:35
6465:  51.146693:-114.192051:199,775,812
6466:  50.929459:-114.038389:83,712
6467:  50.923383:-114.027959:83,712
7742:  51.000755:-114.063699:73
7743:  51.001079:-114.037392:73
7740:  51.001295:-114.069097:73,66
7741:  50.998263:-114.063700:73
7746:  51.002153:-114.037181:66
7747:  51.011178:-114.036933:66
7744:  51.003913:-114.037397:66
7745:  51.003781:-114.037148:66
7748:  51.009431:-114.037202:30,66
7749:  51.009121:-114.037407:66
3922:  50.882896:-114.087159:402,765
3923:  50.956249:-114.001836:96
3920:  50.885111:-114.087248:402,765
3921:  50.913348:-113.961253:153,892
3926:  50.910939:-114.117804:11,766,857,777
3927:  50.911349:-114.121990:11,766,857,777
3924:  50.881367:-114.084200:402,765
3925:  50.991305:-114.080265:853,851
3928:  50.914359:-114.123327:11,766,857,777
3929:  50.881775:-114.070764:402,765
6723:  51.066846:-114.108624:40,19,91
6722:  51.071509:-114.089231:404
6721:  51.073621:-114.084458:4,145
8304:  50.933408:-114.010879:28,713
6727:  51.065704:-114.106126:414,405
6726:  51.070127:-114.106392:414,405
6725:  51.066458:-114.106421:414,405
8300:  51.133144:-114.217863:299,815
6729:  51.064479:-114.098080:404,414,405
6728:  51.070478:-114.084341:404
8309:  50.934540:-114.028443:44
8308:  50.931892:-114.023701:28,713
9939:  50.982943:-113.998904:302
9938:  50.983538:-113.998637:102,117,103,110
9933:  50.949598:-113.986348:302
9932:  50.919108:-113.958417:302,825
9931:  50.918736:-113.957943:302,861,697,825
9937:  50.983490:-113.998659:302,734
9936:  50.957229:-114.007811:302
9935:  50.957473:-114.007697:302
9934:  50.949352:-113.986944:302,861,151
6099:  50.953459:-114.118206:56
6098:  50.961412:-114.115321:56,780
6091:  51.092559:-113.942157:38,555
6090:  51.091318:-113.956966:38,555,798
6093:  51.085946:-113.954805:38
6092:  51.084975:-113.941744:38
6095:  51.085269:-113.974458:38
6094:  51.085955:-113.959303:38
6097:  50.964193:-114.077445:56
6096:  51.086565:-113.981429:38,72,555,743
3678:  51.165208:-114.130157:420
3679:  51.142929:-114.131267:818,797
3670:  50.877187:-114.035438:178
3580:  50.872810:-113.967166:468
5002:  51.057778:-114.136721:1,40
5001:  51.046720:-114.068641:1,9,69
3583:  50.876890:-113.975614:468
5007:  51.071998:-114.106390:405,10
3585:  50.890200:-113.943220:468
5005:  51.047398:-114.057467:4
5004:  51.046802:-114.071303:1,9
3588:  50.898970:-113.944429:468
3589:  50.902545:-113.933563:468
5009:  51.052583:-114.098610:1,405
5008:  51.052576:-114.095428:1,405
4428:  50.998413:-114.037262:72
